fiscal_year,customer_code,market,date,product_code,product,variant,sold_quantity,gross_price,gross_price_total,pre_invoice_discount_pct
2020,90002009,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,375,16.2323,6087.1125,0.2826
2020,90002011,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,280,16.2323,4545.0440,0.2656
2020,90002012,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,150,16.2323,2434.8450,0.2572
2020,90002013,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,88,16.2323,1428.4424,0.2885
2020,90002015,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,16.2323,697.9889,0.2227
2020,90002016,India,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,268,16.2323,4350.2564,0.1876
2020,90003179,Indonesia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,121,16.2323,1964.1083,0.2400
2020,90003180,Indonesia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,16.2323,681.7566,0.2445
2020,90004061,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261,0.2354
2020,90004063,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.2946
2020,90004064,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199,0.2174
2020,90004065,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969,0.2310
2020,90004067,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199,0.2905
2020,90004068,Japan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,16.2323,129.8584,0.2453
2020,90005159,Pakistan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,65,16.2323,1055.0995,0.2631
2020,90005160,Pakistan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274,0.2892
2020,90005161,Pakistan,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,76,16.2323,1233.6548,0.2329
2020,90006153,Philiphines,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,107,16.2323,1736.8561,0.1910
2020,90006156,Philiphines,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814,0.2136
2020,90007197,"South Korea",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,185,16.2323,3002.9755,0.2182
2020,90008164,Australia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,92,16.2323,1493.3716,0.2716
2020,90008165,Australia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,111,16.2323,1801.7853,0.2609
2020,90008167,Australia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,95,16.2323,1542.0685,0.2971
2020,90008168,Australia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,16.2323,470.7367,0.3018
2020,90009127,Newzealand,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,16.2323,389.5752,0.2870
2020,90009128,Newzealand,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814,0.2197
2020,90009129,Newzealand,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,16.2323,503.2013,0.2386
2020,90009131,Newzealand,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,16.2323,422.0398,0.2757
2020,90009132,Newzealand,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,16.2323,243.4845,0.3008
2020,90010044,Bangladesh,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,16.2323,357.1106,0.1851
2020,90010045,Bangladesh,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137,0.2558
2020,90011185,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,59,16.2323,957.7057,0.1927
2020,90011187,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274,0.2644
2020,90011188,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,16.2323,275.9491,0.2404
2020,90011189,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,16.2323,827.8473,0.2054
2020,90011191,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,62,16.2323,1006.4026,0.2508
2020,90011192,France,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,16.2323,860.3119,0.2167
2020,90012033,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,16.2323,162.3230,0.3015
2020,90012035,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,16.2323,503.2013,0.3067
2020,90012036,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,16.2323,551.8982,0.1965
2020,90012037,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,16.2323,681.7566,0.3023
2020,90012039,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,16.2323,129.8584,0.2777
2020,90012040,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137,0.2709
2020,90012041,Germany,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,16.2323,97.3938,0.2233
2020,90013116,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,16.2323,665.5243,0.3014
2020,90013117,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,16.2323,275.9491,0.2140
2020,90013119,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,16.2323,779.1504,0.2994
2020,90013120,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,16.2323,568.1305,0.1935
2020,90013121,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199,0.2047
2020,90013123,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690,0.2625
2020,90013124,Italy,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,16.2323,909.0088,0.2130
2020,90014135,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,16.2323,324.6460,0.1938
2020,90014136,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,16.2323,162.3230,0.2930
2020,90014137,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,16.2323,551.8982,0.2622
2020,90014139,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,16.2323,600.5951,0.1991
2020,90014140,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,16.2323,324.6460,0.2561
2020,90014141,Netherlands,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,16.2323,405.8075,0.2657
2020,90015144,Norway,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,16.2323,129.8584,0.2142
2020,90015145,Norway,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137,0.2931
2020,90015147,Norway,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.2333
2020,90015148,Norway,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,16.2323,535.6659,0.2220
2020,90015149,Norway,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,16.2323,519.4336,0.2700
2020,90016171,Poland,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,16.2323,146.0907,0.2743
2020,90016172,Poland,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137,0.2644
2020,90016173,Poland,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,16.2323,568.1305,0.2462
2020,90016175,Poland,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,16.2323,405.8075,0.2735
2020,90016176,Poland,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261,0.2712
2020,90017049,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,16.2323,568.1305,0.2946
2020,90017051,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,16.2323,324.6460,0.3027
2020,90017052,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,16.2323,275.9491,0.2439
2020,90017053,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522,0.1871
2020,90017055,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,16.2323,357.1106,0.2449
2020,90017056,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,16.2323,503.2013,0.2601
2020,90017057,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.1870
2020,90017059,Portugal,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814,0.2033
2020,90018105,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553,0.1872
2020,90018107,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,16.2323,243.4845,0.2175
2020,90018108,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.2792
2020,90018109,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553,0.1892
2020,90018111,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553,0.2673
2020,90018112,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292,0.2826
2020,90018113,Spain,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969,0.1873
2020,90019200,Sweden,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.1984
2020,90019201,Sweden,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292,0.1818
2020,90019203,Sweden,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.3087
2020,90020097,Austria,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.2251
2020,90020099,Austria,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.2092
2020,90020100,Austria,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.2692
2020,90020101,Austria,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.2671
2020,90020103,Austria,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646,0.2471
2020,90021087,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,16.2323,762.9181,0.2196
2020,90021088,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,68,16.2323,1103.7964,0.3072
2020,90021089,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199,0.2089
2020,90021091,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522,0.3041
2020,90021092,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,16.2323,665.5243,0.2907
2020,90021093,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,55,16.2323,892.7765,0.2516
2020,90021095,"United Kingdom",2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,16.2323,470.7367,0.2199
2020,90022071,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,16.2323,551.8982,0.2674
2020,90022072,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,16.2323,746.6858,0.2629
2020,90022073,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,110,16.2323,1785.5530,0.1966
2020,90022075,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690,0.2293
2020,90022076,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,150,16.2323,2434.8450,0.2880
2020,90022077,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,193,16.2323,3132.8339,0.2448
2020,90022079,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,16.2323,633.0597,0.2584
2020,90022080,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,182,16.2323,2954.2786,0.2041
2020,90022081,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,205,16.2323,3327.6215,0.2112
2020,90022083,USA,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,74,16.2323,1201.1902,0.2734
2020,90023023,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,157,16.2323,2548.4711,0.2292
2020,90023024,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137,0.2150
2020,90023025,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,57,16.2323,925.2411,0.2824
2020,90023027,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,16.2323,568.1305,0.2505
2020,90023028,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,96,16.2323,1558.3008,0.2949
2020,90023029,Canada,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,68,16.2323,1103.7964,0.3008
2020,90024183,Chile,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292,0.2996
2020,90024184,Chile,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292,0.2386
2020,90025209,Columbia,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323,0.2657
2020,90026205,Mexico,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,16.2323,324.6460,0.3051
2020,90027207,Brazil,2019-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615,0.2386
2020,70002018,India,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,269,16.2323,4366.4887,0.2255
2020,70003182,Indonesia,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,16.2323,844.0796,0.1823
2020,70004070,Japan,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814,0.2054
2020,70005163,Pakistan,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,16.2323,600.5951,0.2578
2020,70006158,Philiphines,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,69,16.2323,1120.0287,0.2391
2020,70007198,"South Korea",2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,72,16.2323,1168.7256,0.0703
2020,70007199,"South Korea",2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,63,16.2323,1022.6349,0.2123
2020,70008170,Australia,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274,0.2207
2020,70009134,Newzealand,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,16.2323,422.0398,0.2029
2020,70010047,Bangladesh,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,16.2323,730.4535,0.0804
2020,70010048,Bangladesh,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199,0.2129
2020,70011194,France,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,16.2323,389.5752,0.1917
2020,70012042,Germany,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,49,16.2323,795.3827,0.0987
2020,70012043,Germany,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814,0.1973
2020,70013126,Italy,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522,0.2396
2020,70014142,Netherlands,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,16.2323,422.0398,0.0577
2020,70014143,Netherlands,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,16.2323,259.7168,0.1984
2020,70015151,Norway,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,16.2323,519.4336,0.0860
2020,70015152,Norway,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,16.2323,357.1106,0.1805
2020,70016178,Poland,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,16.2323,665.5243,0.3047
2020,70017060,Portugal,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,16.2323,665.5243,0.1994
2020,70018115,Spain,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,16.2323,340.8783,0.2880
2020,70019204,Sweden,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323,0.1867
2020,70020104,Austria,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323,0.2574
2020,70021096,"United Kingdom",2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,16.2323,746.6858,0.3051
2020,70022084,USA,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,226,16.2323,3668.4998,0.0728
2020,70023031,Canada,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,16.2323,405.8075,0.0548
2020,70023032,Canada,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,16.2323,633.0597,0.3066
2020,70026206,Mexico,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,16.2323,470.7367,0.2328
2020,70027208,Brazil,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,16.2323,568.1305,0.2423
2020,80001019,China,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,236,16.2323,3830.8228,0.2151
2020,80006154,Philiphines,2019-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,435,16.2323,7061.0505,0.2346
